Product_ID,Keyword,Type,Hierarchy_Level
721,Cables & Accessories,Category,3
721,Cables,Category,4
721,USB Cables,Category,5
1045,Swiss,Brand,1
1045,Military VC03,Type,2
1045,Computers & Accessories,Category,1
1045,Accessories & Peripherals,Category,2
1045,Cables & Accessories,Category,3
1045,Cables,Category,4
1045,USB Cables,Category,5
1318,Zuvexa,Brand,1
1318,USB Rechargeable,Type,2
1318,Computers & Accessories,Category,1
1318,Accessories & Peripherals,Category,2
1318,Cables & Accessories,Category,3
1318,Cables,Category,4
1318,USB Cables,Category,5
101,Usha,Brand,1
101,IH2415 1500-Watt,Type,2
101,Computers & Accessories,Category,1
101,Accessories & Peripherals,Category,2
101,Cables & Accessories,Category,3
101,Cables,Category,4
101,USB Cables,Category,5
441,ACTIVA,Brand,1
441,Instant 3,Type,2
441,Computers & Accessories,Category,1
441,Accessories & Peripherals,Category,2
441,Cables & Accessories,Category,3
441,Cables,Category,4
441,USB Cables,Category,5
266,Havells,Brand,1
266,Instanio 1-Litre,Type,2
266,Computers & Accessories,Category,1
266,Accessories & Peripherals,Category,2
266,Cables & Accessories,Category,3
266,Cables,Category,4
266,USB Cables,Category,5
723,Lifelong,Brand,1
723,2-in1 Egg,Type,2
723,Computers & Accessories,Category,1
723,Accessories & Peripherals,Category,2
723,Cables & Accessories,Category,3
723,Cables,Category,4
723,USB Cables,Category,5
327,INDIAS®™,Brand,1
327,Electro-Instant Water,Type,2
327,Computers & Accessories,Category,1
327,Accessories & Peripherals,Category,2
327,Cables & Accessories,Category,3
327,Cables,Category,4
327,USB Cables,Category,5
478,AmazonBasics,Brand,1
478,Induction Cooktop,Type,2
478,Computers & Accessories,Category,1
478,Accessories & Peripherals,Category,2
478,Cables & Accessories,Category,3
478,Cables,Category,4
478,USB Cables,Category,5
851,Sui,Brand,1
851,Generis Electric,Type,2
851,Computers & Accessories,Category,1
851,Accessories & Peripherals,Category,2
851,Cables & Accessories,Category,3
851,Cables,Category,4
851,USB Cables,Category,5
185,Philips,Brand,1
185,Air Purifier,Type,2
185,Computers & Accessories,Category,1
185,Accessories & Peripherals,Category,2
185,Cables & Accessories,Category,3
185,Cables,Category,4
185,USB Cables,Category,5
818,Esquire,Brand,1
818,Laundry Basket,Type,2
818,Computers & Accessories,Category,1
818,Accessories & Peripherals,Category,2
818,Cables & Accessories,Category,3
818,Cables,Category,4
818,USB Cables,Category,5
884,PHILIPS,Brand,1
884,Air Fryer,Type,2
884,Computers & Accessories,Category,1
884,Accessories & Peripherals,Category,2
884,Cables & Accessories,Category,3
884,Cables,Category,4
884,USB Cables,Category,5
1240,Havells,Brand,1
1240,Bero Quartz,Type,2
1240,Computers & Accessories,Category,1
1240,Accessories & Peripherals,Category,2
1240,Cables & Accessories,Category,3
1240,Cables,Category,4
1240,USB Cables,Category,5
302,Philips,Brand,1
302,EasyTouch Plus,Type,2
302,Computers & Accessories,Category,1
302,Accessories & Peripherals,Category,2
302,Cables & Accessories,Category,3
302,Cables,Category,4
302,USB Cables,Category,5
351,Brayden,Brand,1
351,"Chopro, Electric",Type,2
351,Computers & Accessories,Category,1
351,Accessories & Peripherals,Category,2
351,Cables & Accessories,Category,3
351,Cables,Category,4
351,USB Cables,Category,5
228,Wonderchef,Brand,1
228,"Nutri-blend Mixer,",Type,2
228,Computers & Accessories,Category,1
228,Accessories & Peripherals,Category,2
228,Cables & Accessories,Category,3
228,Cables,Category,4
228,USB Cables,Category,5
566,Usha,Brand,1
566,Janome Dream,Type,2
566,Computers & Accessories,Category,1
566,Accessories & Peripherals,Category,2
566,Cables & Accessories,Category,3
566,Cables,Category,4
566,USB Cables,Category,5
466,Black+Decker,Brand,1
466,Handheld Portable,Type,2
466,Computers & Accessories,Category,1
466,Accessories & Peripherals,Category,2
466,Cables & Accessories,Category,3
466,Cables,Category,4
466,USB Cables,Category,5
1302,Personal,Brand,1
1302,"Size Blender,",Type,2
1302,Computers & Accessories,Category,1
1302,Accessories & Peripherals,Category,2
1302,Cables & Accessories,Category,3
1302,Cables,Category,4
1302,USB Cables,Category,5
225,Sujata,Brand,1
225,Powermatic Plus,Type,2
225,Computers & Accessories,Category,1
225,Accessories & Peripherals,Category,2
225,Cables & Accessories,Category,3
225,Cables,Category,4
225,USB Cables,Category,5
1107,Sure,Brand,1
1107,From Aquaguard,Type,2
1107,Computers & Accessories,Category,1
1107,Accessories & Peripherals,Category,2
1107,Cables & Accessories,Category,3
1107,Cables,Category,4
1107,USB Cables,Category,5
500,PrettyKrafts,Brand,1
500,Laundry Basket,Type,2
500,Computers & Accessories,Category,1
500,Accessories & Peripherals,Category,2
500,Cables & Accessories,Category,3
500,Cables,Category,4
500,USB Cables,Category,5
284,Dr,Brand,1
284,Trust Electronic,Type,2
284,Computers & Accessories,Category,1
284,Accessories & Peripherals,Category,2
284,Cables & Accessories,Category,3
284,Cables,Category,4
284,USB Cables,Category,5
1067,Tesora,Brand,1
1067,- Inspired,Type,2
1067,Computers & Accessories,Category,1
1067,Accessories & Peripherals,Category,2
1067,Cables & Accessories,Category,3
1067,Cables,Category,4
1067,USB Cables,Category,5
402,AGARO,Brand,1
402,Ace 1600,Type,2
402,Computers & Accessories,Category,1
402,Accessories & Peripherals,Category,2
402,Cables & Accessories,Category,3
402,Cables,Category,4
402,USB Cables,Category,5
240,INALSA,Brand,1
240,Hand Blender,Type,2
240,Computers & Accessories,Category,1
240,Accessories & Peripherals,Category,2
240,Cables & Accessories,Category,3
240,Cables,Category,4
240,USB Cables,Category,5
764,akiara,Brand,1
764,- Makes,Type,2
764,Computers & Accessories,Category,1
764,Accessories & Peripherals,Category,2
764,Cables & Accessories,Category,3
764,Cables,Category,4
764,USB Cables,Category,5
638,Philips,Brand,1
638,EasySpeed Plus,Type,2
638,Computers & Accessories,Category,1
638,Accessories & Peripherals,Category,2
638,Cables & Accessories,Category,3
638,Cables,Category,4
638,USB Cables,Category,5
288,INALSA,Brand,1
288,Electric Chopper,Type,2
288,Computers & Accessories,Category,1
288,Accessories & Peripherals,Category,2
288,Cables & Accessories,Category,3
288,Cables,Category,4
288,USB Cables,Category,5
929,Borosil,Brand,1
929,Electric Egg,Type,2
929,Computers & Accessories,Category,1
929,Accessories & Peripherals,Category,2
929,Cables & Accessories,Category,3
929,Cables,Category,4
929,USB Cables,Category,5
1157,Wipro,Brand,1
1157,Vesta Grill,Type,2
1157,Computers & Accessories,Category,1
1157,Accessories & Peripherals,Category,2
1157,Cables & Accessories,Category,3
1157,Cables,Category,4
1157,USB Cables,Category,5
129,Rico,Brand,1
129,IRPRO 1500,Type,2
129,Computers & Accessories,Category,1
129,Accessories & Peripherals,Category,2
129,Cables & Accessories,Category,3
129,Cables,Category,4
129,USB Cables,Category,5
641,Eureka,Brand,1
641,Forbes Active,Type,2
641,Computers & Accessories,Category,1
641,Accessories & Peripherals,Category,2
641,Cables & Accessories,Category,3
641,Cables,Category,4
641,USB Cables,Category,5
523,CSI,Brand,1
523,INTERNATIONAL® Instant,Type,2
523,Computers & Accessories,Category,1
523,Accessories & Peripherals,Category,2
523,Cables & Accessories,Category,3
523,Cables,Category,4
523,USB Cables,Category,5
1284,Hindware,Brand,1
1284,Atlantic Xceed,Type,2
1284,Computers & Accessories,Category,1
1284,Accessories & Peripherals,Category,2
1284,Cables & Accessories,Category,3
1284,Cables,Category,4
1284,USB Cables,Category,5
17,Morphy,Brand,1
17,Richards New,Type,2
17,Computers & Accessories,Category,1
17,Accessories & Peripherals,Category,2
17,Cables & Accessories,Category,3
17,Cables,Category,4
17,USB Cables,Category,5
597,Lifelong,Brand,1
597,Power -,Type,2
597,Computers & Accessories,Category,1
597,Accessories & Peripherals,Category,2
597,Cables & Accessories,Category,3
597,Cables,Category,4
597,USB Cables,Category,5
586,iBELL,Brand,1
586,Castor CTEK15L,Type,2
586,Computers & Accessories,Category,1
586,Accessories & Peripherals,Category,2
586,Cables & Accessories,Category,3
586,Cables,Category,4
586,USB Cables,Category,5
748,BAJAJ,Brand,1
748,PYGMY MINI,Type,2
748,Computers & Accessories,Category,1
748,Accessories & Peripherals,Category,2
748,Cables & Accessories,Category,3
748,Cables,Category,4
748,USB Cables,Category,5
510,Crompton,Brand,1
510,InstaGlide 1000-Watts,Type,2
510,Computers & Accessories,Category,1
510,Accessories & Peripherals,Category,2
510,Cables & Accessories,Category,3
510,Cables,Category,4
510,USB Cables,Category,5
274,Prestige,Brand,1
274,Clean Home,Type,2
274,Computers & Accessories,Category,1
274,Accessories & Peripherals,Category,2
274,Cables & Accessories,Category,3
274,Cables,Category,4
274,USB Cables,Category,5
196,Morphy,Brand,1
196,Richards Aristo,Type,2
196,Computers & Accessories,Category,1
196,Accessories & Peripherals,Category,2
196,Cables & Accessories,Category,3
196,Cables,Category,4
196,USB Cables,Category,5
1230,Gadgetronics,Brand,1
1230,Digital Kitchen,Type,2
1230,Computers & Accessories,Category,1
1230,Accessories & Peripherals,Category,2
1230,Cables & Accessories,Category,3
1230,Cables,Category,4
1230,USB Cables,Category,5
38,HUL,Brand,1
38,Pureit Germkill,Type,2
38,Computers & Accessories,Category,1
38,Accessories & Peripherals,Category,2
38,Cables & Accessories,Category,3
38,Cables,Category,4
38,USB Cables,Category,5
752,Tom,Brand,1
752,& Jerry,Type,2
752,Computers & Accessories,Category,1
752,Accessories & Peripherals,Category,2
752,Cables & Accessories,Category,3
752,Cables,Category,4
752,USB Cables,Category,5
1082,Ikea,Brand,1
1082,Little Loved,Type,2
1082,Computers & Accessories,Category,1
1082,Accessories & Peripherals,Category,2
1082,Cables & Accessories,Category,3
1082,Cables,Category,4
1082,USB Cables,Category,5
637,Philips,Brand,1
637,EasySpeed Plus,Type,2
637,Computers & Accessories,Category,1
637,Accessories & Peripherals,Category,2
637,Cables & Accessories,Category,3
637,Cables,Category,4
637,USB Cables,Category,5
978,Bajaj,Brand,1
978,New Shakti,Type,2
978,Computers & Accessories,Category,1
978,Accessories & Peripherals,Category,2
978,Cables & Accessories,Category,3
978,Cables,Category,4
978,USB Cables,Category,5
889,House,Brand,1
889,of Quirk,Type,2
889,Computers & Accessories,Category,1
889,Accessories & Peripherals,Category,2
889,Cables & Accessories,Category,3
889,Cables,Category,4
889,USB Cables,Category,5
202,Allin,Brand,1
202,Exporters J66,Type,2
202,Computers & Accessories,Category,1
202,Accessories & Peripherals,Category,2
202,Cables & Accessories,Category,3
202,Cables,Category,4
202,USB Cables,Category,5
1321,Multifunctional,Brand,1
1321,2 in,Type,2
1321,Computers & Accessories,Category,1
1321,Accessories & Peripherals,Category,2
1321,Cables & Accessories,Category,3
1321,Cables,Category,4
1321,USB Cables,Category,5
857,Maharaja,Brand,1
857,Whiteline Nano,Type,2
857,Computers & Accessories,Category,1
857,Accessories & Peripherals,Category,2
857,Cables & Accessories,Category,3
857,Cables,Category,4
857,USB Cables,Category,5
1256,KENT,Brand,1
1256,Electric Chopper-B,Type,2
1256,Computers & Accessories,Category,1
1256,Accessories & Peripherals,Category,2
1256,Cables & Accessories,Category,3
1256,Cables,Category,4
1256,USB Cables,Category,5
336,Crompton,Brand,1
336,Amica 15-L,Type,2
336,Computers & Accessories,Category,1
336,Accessories & Peripherals,Category,2
336,Cables & Accessories,Category,3
336,Cables,Category,4
336,USB Cables,Category,5
669,Eureka,Brand,1
669,Forbes car,Type,2
669,Computers & Accessories,Category,1
669,Accessories & Peripherals,Category,2
669,Cables & Accessories,Category,3
669,Cables,Category,4
669,USB Cables,Category,5
321,KENT,Brand,1
321,16025 Sandwich,Type,2
321,Computers & Accessories,Category,1
321,Accessories & Peripherals,Category,2
321,Cables & Accessories,Category,3
321,Cables,Category,4
321,USB Cables,Category,5
942,Candes,Brand,1
942,Gloster All,Type,2
942,Computers & Accessories,Category,1
942,Accessories & Peripherals,Category,2
942,Cables & Accessories,Category,3
942,Cables,Category,4
942,USB Cables,Category,5
915,Inalsa,Brand,1
915,Electric Fan,Type,2
915,Computers & Accessories,Category,1
915,Accessories & Peripherals,Category,2
915,Cables & Accessories,Category,3
915,Cables,Category,4
915,USB Cables,Category,5
927,Havells,Brand,1
927,Zella Flap,Type,2
927,Computers & Accessories,Category,1
927,Accessories & Peripherals,Category,2
927,Cables & Accessories,Category,3
927,Cables,Category,4
927,USB Cables,Category,5
1094,iBELL,Brand,1
1094,SM1301 3-in-1,Type,2
1094,Computers & Accessories,Category,1
1094,Accessories & Peripherals,Category,2
1094,Cables & Accessories,Category,3
1094,Cables,Category,4
1094,USB Cables,Category,5
414,Inalsa,Brand,1
414,Vacuum Cleaner,Type,2
414,Computers & Accessories,Category,1
414,Accessories & Peripherals,Category,2
414,Cables & Accessories,Category,3
414,Cables,Category,4
414,USB Cables,Category,5
1334,MR.,Brand,1
1334,BRAND Portable,Type,2
1334,Computers & Accessories,Category,1
1334,Accessories & Peripherals,Category,2
1334,Cables & Accessories,Category,3
1334,Cables,Category,4
1334,USB Cables,Category,5
815,Crompton,Brand,1
815,Hill Briz,Type,2
815,Computers & Accessories,Category,1
815,Accessories & Peripherals,Category,2
815,Cables & Accessories,Category,3
815,Cables,Category,4
815,USB Cables,Category,5
476,Sujata,Brand,1
476,"Powermatic Plus,",Type,2
476,Computers & Accessories,Category,1
476,Accessories & Peripherals,Category,2
476,Cables & Accessories,Category,3
476,Cables,Category,4
476,USB Cables,Category,5
1313,Aquadpure,Brand,1
1313,Copper +,Type,2
1313,Computers & Accessories,Category,1
1313,Accessories & Peripherals,Category,2
1313,Cables & Accessories,Category,3
1313,Cables,Category,4
1313,USB Cables,Category,5
561,Amazon,Brand,1
561,Basics 650,Type,2
561,Computers & Accessories,Category,1
561,Accessories & Peripherals,Category,2
561,Cables & Accessories,Category,3
561,Cables,Category,4
561,USB Cables,Category,5
688,Crompton,Brand,1
688,Insta Delight,Type,2
688,Computers & Accessories,Category,1
688,Accessories & Peripherals,Category,2
688,Cables & Accessories,Category,3
688,Cables,Category,4
688,USB Cables,Category,5
1330,!!HANEUL!!1000,Brand,1
1330,Watt/2000-Watt Room,Type,2
1330,Computers & Accessories,Category,1
1330,Accessories & Peripherals,Category,2
1330,Cables & Accessories,Category,3
1330,Cables,Category,4
1330,USB Cables,Category,5
1004,Melbon,Brand,1
1004,VM-905 2000-Watt,Type,2
1004,Computers & Accessories,Category,1
1004,Accessories & Peripherals,Category,2
1004,Cables & Accessories,Category,3
1004,Cables,Category,4
1004,USB Cables,Category,5
192,Cello,Brand,1
192,Eliza Plastic,Type,2
192,Computers & Accessories,Category,1
192,Accessories & Peripherals,Category,2
192,Cables & Accessories,Category,3
192,Cables,Category,4
192,USB Cables,Category,5
496,ACTIVA,Brand,1
496,1200 MM,Type,2
496,Computers & Accessories,Category,1
496,Accessories & Peripherals,Category,2
496,Cables & Accessories,Category,3
496,Cables,Category,4
496,USB Cables,Category,5
1154,Shakti,Brand,1
1154,Technology S5,Type,2
1154,Computers & Accessories,Category,1
1154,Accessories & Peripherals,Category,2
1154,Cables & Accessories,Category,3
1154,Cables,Category,4
1154,USB Cables,Category,5
236,AMERICAN,Brand,1
236,MICRONIC- Imported,Type,2
236,Computers & Accessories,Category,1
236,Accessories & Peripherals,Category,2
236,Cables & Accessories,Category,3
236,Cables,Category,4
236,USB Cables,Category,5
727,Demokrazy,Brand,1
727,New Nova,Type,2
727,Computers & Accessories,Category,1
727,Accessories & Peripherals,Category,2
727,Cables & Accessories,Category,3
727,Cables,Category,4
727,USB Cables,Category,5
1205,Instant,Brand,1
1205,Pot Air,Type,2
1205,Computers & Accessories,Category,1
1205,Accessories & Peripherals,Category,2
1205,Cables & Accessories,Category,3
1205,Cables,Category,4
1205,USB Cables,Category,5
583,HUL,Brand,1
583,Pureit Eco,Type,2
583,Computers & Accessories,Category,1
583,Accessories & Peripherals,Category,2
583,Cables & Accessories,Category,3
583,Cables,Category,4
583,USB Cables,Category,5
1287,Livpure,Brand,1
1287,Glo Star,Type,2
1287,Computers & Accessories,Category,1
1287,Accessories & Peripherals,Category,2
1287,Cables & Accessories,Category,3
1287,Cables,Category,4
1287,USB Cables,Category,5
31,Philips,Brand,1
31,Hi113 1000-Watt,Type,2
31,Computers & Accessories,Category,1
31,Accessories & Peripherals,Category,2
31,Cables & Accessories,Category,3
31,Cables,Category,4
31,USB Cables,Category,5
745,Kuber,Brand,1
745,Industries Round,Type,2
745,Computers & Accessories,Category,1
745,Accessories & Peripherals,Category,2
745,Cables & Accessories,Category,3
745,Cables,Category,4
745,USB Cables,Category,5
130,Preethi,Brand,1
130,MGA-502 0.4-Litre,Type,2
130,Computers & Accessories,Category,1
130,Accessories & Peripherals,Category,2
130,Cables & Accessories,Category,3
130,Cables,Category,4
130,USB Cables,Category,5
410,Usha,Brand,1
410,Aurora 1000,Type,2
410,Computers & Accessories,Category,1
410,Accessories & Peripherals,Category,2
410,Cables & Accessories,Category,3
410,Cables,Category,4
410,USB Cables,Category,5
1134,ECOVACS,Brand,1
1134,DEEBOT N8,Type,2
1134,Computers & Accessories,Category,1
1134,Accessories & Peripherals,Category,2
1134,Cables & Accessories,Category,3
1134,Cables,Category,4
1134,USB Cables,Category,5
112,Kent,Brand,1
112,"Gold, Optima,",Type,2
112,Computers & Accessories,Category,1
112,Accessories & Peripherals,Category,2
112,Cables & Accessories,Category,3
112,Cables,Category,4
112,USB Cables,Category,5
1310,AVNISH,Brand,1
1310,Tap Water,Type,2
1310,Computers & Accessories,Category,1
1310,Accessories & Peripherals,Category,2
1310,Cables & Accessories,Category,3
1310,Cables,Category,4
1310,USB Cables,Category,5
1347,Khaitan,Brand,1
1347,ORFin Fan,Type,2
1347,Computers & Accessories,Category,1
1347,Accessories & Peripherals,Category,2
1347,Cables & Accessories,Category,3
1347,Cables,Category,4
1347,USB Cables,Category,5
690,USHA,Brand,1
690,RapidMix 500-Watt,Type,2
690,Computers & Accessories,Category,1
690,Accessories & Peripherals,Category,2
690,Cables & Accessories,Category,3
690,Cables,Category,4
690,USB Cables,Category,5
505,CSI,Brand,1
505,INTERNATIONAL® Instant,Type,2
505,Computers & Accessories,Category,1
505,Accessories & Peripherals,Category,2
505,Cables & Accessories,Category,3
505,Cables,Category,4
505,USB Cables,Category,5
1070,Havells,Brand,1
1070,Gatik Neo,Type,2
1070,Computers & Accessories,Category,1
1070,Accessories & Peripherals,Category,2
1070,Cables & Accessories,Category,3
1070,Cables,Category,4
1070,USB Cables,Category,5
1136,INALSA,Brand,1
1136,Upright Vacuum,Type,2
1136,Computers & Accessories,Category,1
1136,Accessories & Peripherals,Category,2
1136,Cables & Accessories,Category,3
1136,Cables,Category,4
1136,USB Cables,Category,5
735,ROYAL,Brand,1
735,STEP -,Type,2
735,Computers & Accessories,Category,1
735,Accessories & Peripherals,Category,2
735,Cables & Accessories,Category,3
735,Cables,Category,4
735,USB Cables,Category,5
780,Nirdambhay,Brand,1
780,Mini Bag,Type,2
780,Computers & Accessories,Category,1
780,Accessories & Peripherals,Category,2
780,Cables & Accessories,Category,3
780,Cables,Category,4
780,USB Cables,Category,5
483,Cello,Brand,1
483,Non-Stick Aluminium,Type,2
483,Computers & Accessories,Category,1
483,Accessories & Peripherals,Category,2
483,Cables & Accessories,Category,3
483,Cables,Category,4
483,USB Cables,Category,5
1238,Proven®,Brand,1
1238,Copper +,Type,2
1238,Computers & Accessories,Category,1
1238,Accessories & Peripherals,Category,2
1238,Cables & Accessories,Category,3
1238,Cables,Category,4
1238,USB Cables,Category,5
212,Morphy,Brand,1
212,Richards Daisy,Type,2
212,Computers & Accessories,Category,1
212,Accessories & Peripherals,Category,2
212,Cables & Accessories,Category,3
212,Cables,Category,4
212,USB Cables,Category,5
1243,Wipro,Brand,1
1243,Vesta 1200,Type,2
1243,Computers & Accessories,Category,1
1243,Accessories & Peripherals,Category,2
1243,Cables & Accessories,Category,3
1243,Cables,Category,4
1243,USB Cables,Category,5
1254,Zuvexa,Brand,1
1254,Egg Boiler,Type,2
1254,Computers & Accessories,Category,1
1254,Accessories & Peripherals,Category,2
1254,Cables & Accessories,Category,3
1254,Cables,Category,4
1254,USB Cables,Category,5
152,AO,Brand,1
152,Smith HSE-VAS-X-015,Type,2
152,Computers & Accessories,Category,1
152,Accessories & Peripherals,Category,2
152,Cables & Accessories,Category,3
152,Cables,Category,4
152,USB Cables,Category,5
783,Havells,Brand,1
783,Festiva 1200mm,Type,2
783,Computers & Accessories,Category,1
783,Accessories & Peripherals,Category,2
783,Cables & Accessories,Category,3
783,Cables,Category,4
783,USB Cables,Category,5
1040,INALSA,Brand,1
1040,Vaccum Cleaner,Type,2
1040,Computers & Accessories,Category,1
1040,Accessories & Peripherals,Category,2
1040,Cables & Accessories,Category,3
1040,Cables,Category,4
1040,USB Cables,Category,5
1221,iBELL,Brand,1
1221,SM1515NEW Sandwich,Type,2
1221,Computers & Accessories,Category,1
1221,Accessories & Peripherals,Category,2
1221,Cables & Accessories,Category,3
1221,Cables,Category,4
1221,USB Cables,Category,5
820,Aquaguard,Brand,1
820,Aura RO+UV+UF+Taste,Type,2
820,Computers & Accessories,Category,1
820,Accessories & Peripherals,Category,2
820,Cables & Accessories,Category,3
820,Cables,Category,4
820,USB Cables,Category,5
268,Havells,Brand,1
268,Instanio 3-Litre,Type,2
268,Computers & Accessories,Category,1
268,Accessories & Peripherals,Category,2
268,Cables & Accessories,Category,3
268,Cables,Category,4
268,USB Cables,Category,5
593,Milk,Brand,1
593,"Frother, Immersion",Type,2
593,Computers & Accessories,Category,1
593,Accessories & Peripherals,Category,2
593,Cables & Accessories,Category,3
593,Cables,Category,4
593,USB Cables,Category,5
34,Panasonic,Brand,1
34,SR-WA22H (E),Type,2
34,Computers & Accessories,Category,1
34,Accessories & Peripherals,Category,2
34,Cables & Accessories,Category,3
34,Cables,Category,4
34,USB Cables,Category,5
255,InstaCuppa,Brand,1
255,Milk Frother,Type,2
255,Computers & Accessories,Category,1
255,Accessories & Peripherals,Category,2
255,Cables & Accessories,Category,3
255,Cables,Category,4
255,USB Cables,Category,5
1009,Goodscity,Brand,1
1009,Garment Steamer,Type,2
1009,Computers & Accessories,Category,1
1009,Accessories & Peripherals,Category,2
1009,Cables & Accessories,Category,3
1009,Cables,Category,4
1009,USB Cables,Category,5
557,Solidaire,Brand,1
557,550-Watt Mixer,Type,2
557,Computers & Accessories,Category,1
557,Accessories & Peripherals,Category,2
557,Cables & Accessories,Category,3
557,Cables,Category,4
557,USB Cables,Category,5
1267,Amazon,Brand,1
1267,Basics 300,Type,2
1267,Computers & Accessories,Category,1
1267,Accessories & Peripherals,Category,2
1267,Cables & Accessories,Category,3
1267,Cables,Category,4
1267,USB Cables,Category,5
12,Orpat,Brand,1
12,HHB-100E 250-Watt,Type,2
12,Computers & Accessories,Category,1
12,Accessories & Peripherals,Category,2
12,Cables & Accessories,Category,3
12,Cables,Category,4
12,USB Cables,Category,5
802,HealthSense,Brand,1
802,Rechargeable Lint,Type,2
802,Computers & Accessories,Category,1
802,Accessories & Peripherals,Category,2
802,Cables & Accessories,Category,3
802,Cables,Category,4
802,USB Cables,Category,5
903,AGARO,Brand,1
903,Classic Portable,Type,2
903,Computers & Accessories,Category,1
903,Accessories & Peripherals,Category,2
903,Cables & Accessories,Category,3
903,Cables,Category,4
903,USB Cables,Category,5
400,AGARO,Brand,1
400,Imperial 240-Watt,Type,2
400,Computers & Accessories,Category,1
400,Accessories & Peripherals,Category,2
400,Cables & Accessories,Category,3
400,Cables,Category,4
400,USB Cables,Category,5
39,Wipro,Brand,1
39,Smartlife Super,Type,2
39,Computers & Accessories,Category,1
39,Accessories & Peripherals,Category,2
39,Cables & Accessories,Category,3
39,Cables,Category,4
39,USB Cables,Category,5
325,AmazonBasics,Brand,1
325,Cylinder Bagless,Type,2
325,Computers & Accessories,Category,1
325,Accessories & Peripherals,Category,2
325,Cables & Accessories,Category,3
325,Cables,Category,4
325,USB Cables,Category,5
349,Crompton,Brand,1
349,IHL 251,Type,2
349,Computers & Accessories,Category,1
349,Accessories & Peripherals,Category,2
349,Cables & Accessories,Category,3
349,Cables,Category,4
349,USB Cables,Category,5
969,SaiEllin,Brand,1
969,Room Heater,Type,2
969,Computers & Accessories,Category,1
969,Accessories & Peripherals,Category,2
969,Cables & Accessories,Category,3
969,Cables,Category,4
969,USB Cables,Category,5
136,Bajaj,Brand,1
136,Majesty Duetto,Type,2
136,Computers & Accessories,Category,1
136,Accessories & Peripherals,Category,2
136,Cables & Accessories,Category,3
136,Cables,Category,4
136,USB Cables,Category,5
291,Black,Brand,1
291,+ Decker,Type,2
291,Computers & Accessories,Category,1
291,Accessories & Peripherals,Category,2
291,Cables & Accessories,Category,3
291,Cables,Category,4
291,USB Cables,Category,5
250,Inalsa,Brand,1
250,Hand Blender|,Type,2
250,Computers & Accessories,Category,1
250,Accessories & Peripherals,Category,2
250,Cables & Accessories,Category,3
250,Cables,Category,4
250,USB Cables,Category,5
1336,Longway,Brand,1
1336,Blaze 2,Type,2
1336,Computers & Accessories,Category,1
1336,Accessories & Peripherals,Category,2
1336,Cables & Accessories,Category,3
1336,Cables,Category,4
1336,USB Cables,Category,5
520,Prestige,Brand,1
520,PWG 07,Type,2
520,Computers & Accessories,Category,1
520,Accessories & Peripherals,Category,2
520,Cables & Accessories,Category,3
520,Cables,Category,4
520,USB Cables,Category,5
1099,Pigeon,Brand,1
1099,Zest Mixer,Type,2
1099,Computers & Accessories,Category,1
1099,Accessories & Peripherals,Category,2
1099,Cables & Accessories,Category,3
1099,Cables,Category,4
1099,USB Cables,Category,5
958,Borosil,Brand,1
958,Volcano 13,Type,2
958,Computers & Accessories,Category,1
958,Accessories & Peripherals,Category,2
958,Cables & Accessories,Category,3
958,Cables,Category,4
958,USB Cables,Category,5
438,Crompton,Brand,1
438,Solarium Qube,Type,2
438,Computers & Accessories,Category,1
438,Accessories & Peripherals,Category,2
438,Cables & Accessories,Category,3
438,Cables,Category,4
438,USB Cables,Category,5
305,Singer,Brand,1
305,Aroma 1.8,Type,2
305,Computers & Accessories,Category,1
305,Accessories & Peripherals,Category,2
305,Cables & Accessories,Category,3
305,Cables,Category,4
305,USB Cables,Category,5
259,Orient,Brand,1
259,Electric Aura,Type,2
259,Computers & Accessories,Category,1
259,Accessories & Peripherals,Category,2
259,Cables & Accessories,Category,3
259,Cables,Category,4
259,USB Cables,Category,5
485,Crompton,Brand,1
485,Brio 1000-Watts,Type,2
485,Computers & Accessories,Category,1
485,Accessories & Peripherals,Category,2
485,Cables & Accessories,Category,3
485,Cables,Category,4
485,USB Cables,Category,5
427,Butterfly,Brand,1
427,Hero Mixer,Type,2
427,Computers & Accessories,Category,1
427,Accessories & Peripherals,Category,2
427,Cables & Accessories,Category,3
427,Cables,Category,4
427,USB Cables,Category,5
422,Racold,Brand,1
422,Eterno Pro,Type,2
422,Computers & Accessories,Category,1
422,Accessories & Peripherals,Category,2
422,Cables & Accessories,Category,3
422,Cables,Category,4
422,USB Cables,Category,5
996,LG,Brand,1
996,1.5 Ton,Type,2
996,Computers & Accessories,Category,1
996,Accessories & Peripherals,Category,2
996,Cables & Accessories,Category,3
996,Cables,Category,4
996,USB Cables,Category,5
75,Eureka,Brand,1
75,Forbes Aquasure,Type,2
75,Computers & Accessories,Category,1
75,Accessories & Peripherals,Category,2
75,Cables & Accessories,Category,3
75,Cables,Category,4
75,USB Cables,Category,5
1239,Green,Brand,1
1239,Tales Heat,Type,2
1239,Computers & Accessories,Category,1
1239,Accessories & Peripherals,Category,2
1239,Cables & Accessories,Category,3
1239,Cables,Category,4
1239,USB Cables,Category,5
1071,SaleOn,Brand,1
1071,Instant Coal,Type,2
1071,Computers & Accessories,Category,1
1071,Accessories & Peripherals,Category,2
1071,Cables & Accessories,Category,3
1071,Cables,Category,4
1071,USB Cables,Category,5
208,Sujata,Brand,1
208,Chutney Steel,Type,2
